Id,Transcription
31142,R_AH_P_CH_ER_Z
31143,F_OW_T_OW_JH_EH_N_IH_K
31144,K_R_IH_S_P_ER
31145,SH_N_AO_R
31146,IH_N_AH_N_D_EY_T
31147,P_L_AA_Y_AH
31148,K_IY_D_OW
31149,K_OW_N_F_AO_R_T_IY
31150,F_EY_D_ER
31151,G_R_IH_B_IH_N
31152,HH_AE_S_T_AH_L_IY
31153,B_R_IH_S_T_AH_L
31154,V_AA_G_T
31155,S_P_EY_S_T
31156,AA_R_AA_N_Y_OW_S
31157,R_IY_P_IY_L_D
31158,F_IH_N_CH
31159,F_EH_R_IY
31160,AO_T_AH_M_EY_T_IH_K_S
31161,B_ER_G_S_T_EH_N
31162,B_AA_K_AA_R_IY
31163,G_ER_EH_T
31164,L_AH_N_CH_IH_N_EH_T
31165,K_EY_D_IY
31166,HH_IH_L_IY_ER
31167,S_N_AA_R_L_D
31168,W_EH_S_T_B_R_UH_K
31169,F_R_IY_K_W_EH_N_T_IH_D
31170,B_L_UW_M_IH_NG_D_EY_L
31171,N_EH_S_IY
31172,HH_ER_AE_NG_D
31173,B_AY_OW_F_L_AH_V_AH_N_EY_D_Z
31174,IH_K_ER_D
31175,M_AA_R_M_AH_N
31176,HH_AY_M_Z
31177,G_IH_L_IH_NG_HH_AE_M
31178,D_IY_P_AO_R_T_EY_SH_AH_N
31179,S_IH_T_IH_Z_AH_N_EH_R_IY_Z
31180,D_AH
31181,K_R_UW_IY
31182,AA_R_V_IH_N
31183,F_AY_F_ER
31184,B_EY_S_T_ER
31185,B_UH_L_D_OW_Z_D
31186,N_AE_S_T_IY
31187,D_AH_M_IH_N_S_K_IY
31188,AH_K_AW_N_T_AH_N_T_S
31189,N_AE_V_AH_G_EY_SH_AH_N
31190,B_AH_S_AA_R_D
31191,D_OW_IY
31192,S_EY_G_AH_N
31193,AO_K_W_ER_D
31194,P_OW_S_AH_L
31195,CH_EH_L_F
31196,K_AH_N_T_AE_M_AH_N_AH_N_T_S
31197,S_K_AH_F_L_IH_NG
31198,T_OY_L_AH_T_R_IY_Z
31199,L_OW_AH_N_S_T_AY_N
31200,N_IH_SH_OW
31201,T_AA_M_P_S_AH_N
31202,IH_N_K_OW_HH_IH_R_AH_N_T
31203,AH_DH_ER_W_ER_L_D_L_IY
31204,W_OW_M_AE_K
31205,S_T_AE_NG_K
31206,P_EH_N_R_OW_Z
31207,D_IH_S_AH_P_R_UW_V
31208,D_IH_S_K_R_IH_P_SH_AH_N
31209,CH_AE_T_IH_CH_EY_Z
31210,Y_W_AA_N
31211,HH_R_IH_V_N_AH_K
31212,AA_L_IH_V_EY_R_IY_AH
31213,EH_S_T_AH_M_EY_SH_AH_N_Z
31214,AA_M
31215,S_T_UW_Y_UW
31216,AE_S_T_ER_OY_D
31217,D_IH_K_AH_N
31218,M_IH_K_UW_L_AE_K
31219,G_AE_DH_ER_D
31220,V_EY_K_EY_SH_AH_N_ER_Z
31221,IH_N_D_OW_N_IY_ZH_AH_Z
31222,P_AE_TH_W_EY_Z
31223,K_ER_K_AH_K
31224,S_T_AA_G_S_D_IH_L
31225,D_OW_M_AH_G_AE_L_S_K_IY
31226,AA_B_S_T_AH_N_AH_S_IY
31227,T_EH_M_P_AH_L_Z
31228,AO_F_L_IH_M_IH_T_S
31229,V_AW_CH_ER
31230,HH_IH_L_K
31231,TH_OW_N
31232,L_OW_B_EH_L
31233,F_OW_T_OW_K_AA_P_IY
31234,CH_EH_T_W_IH_N
31235,M_AH_K_F_AO_L
31236,JH_UW_L_IY_IH_N
31237,R_IY_T_UH_K
31238,K_AE_N_T_AH_L
31239,AH_T_R_AE_K_T_IH_V_L_IY
31240,N_EY_T_S
31241,F_AW_AH_L
31242,L_AE_V_AH_L_IY
31243,K_AE_P_L_AH_N
31244,M_AA_R_T_EH_L_AH
31245,D_IH_S_G_AH_S_T_IH_D
31246,K_AA_R_M_IY
31247,B_EH_N_IH_G_AH_N_Z
31248,F_R_EH_N_IY
31249,SH_AH_V_AE_L_IH_T
31250,IH_N_T_ER_F_ER_D
31251,P_EH_T_R_AA_S_EH_K
31252,S_P_EH_K_Y_AH_L_EY_T_S
31253,S_K_OW_B_IY
31254,S_N_IH_F_IY_AH_S_T
31255,AA_L_D_AH_S
31256,TH_AA_L
31257,P_AE_M_Z
31258,K_ER_B
31259,P_EH_T_R_UW_Z_IY
31260,S_T_AO_K_ER
31261,JH_EH_N_S_AH_N
31262,JH_EY_Z
31263,P_AE_T_N_AO_D
31264,F_EH_R_AH_N_S
31265,G_EH_R_T
31266,P_R_OW_T_OW_K_AA_L
31267,W_UH_D_L_IY_F
31268,T_AA_R_AH_HH_UW_M_AA_R_AH
31269,HH_EY_Z_AH_N
31270,R_IH_V_ER_W_UH_D
31271,R_AA_B
31272,Y_EH_M_AH_N_IH_JH_IY_AH_N
31273,EH_M_AH_G_R_EY_SH_AH_N
31274,B_IH_L_IH_N_S_K_IY
31275,K_L_AE_S_P
31276,R_IY_AO_R_G_AH_N_IH_Z_EY_SH_AH_N
31277,S_T_EH_F_EY_N
31278,S_T_EH_F_AH_N_IY
31279,HH_AA_R_T_TH_R_AA_B_Z
31280,K_EY_T_IH_N
31281,W_AO_R_F_EH_R
31282,W_AY_N_IH_M_IH_L_ER
31283,D_IH_S_AY_D_IH_D
31284,S_T_R_AY_B
31285,D_IY_M_AH_N_AH_Z_EY_SH_AH_N
31286,M_EH_T_S
31287,ER_B_AE_N_IY_AE_K
31288,S_AO_N_AH_G_R_AE_M
31289,M_EH_R_S_K
31290,P_IH_P_S
31291,D_EH_W_IH_NG
31292,S_ER_AH_N_S_IY
31293,R_AO_R_IH_G
31294,S_AA_M_AH
31295,T_EH_N_Z
31296,N_AO_R_T_EH_K
31297,S_T_AE_M_P_F_L_AY
31298,EH_M_AH_N_D_AO_R_F_ER
31299,SH_IY_TH_B_IH_L_Z
31300,N_UW_AH_L_Z
31301,F_L_EY_V_AO_R_L_IH_S
31302,B_AE_K_D_EY_T_IH_D
31303,S_AH_P_OW_N
31304,K_AE_SH_L_AH_S
31305,S_UW_P_ER_K_AH_L_IH_D_ER
31306,M_AA_N_T_EH_D_IH_S_AH_N
31307,T_IH_M_P_AA_N_IY
31308,F_R_EY_Z
31309,AA_R_M_IY_Z
31310,B_Y_UW
31311,B_AY_OW_F_AA_R_M
31312,B_AE_L_IH_S_T_ER
31313,G_AH_S_B_AA_R_OW
31314,T_OY_L_AH_T_S
31315,S_K_AA_V
31316,IH_N
31317,JH_EH_N_AH_N_K_AO_R
31318,R_AH_S_IH_P_IY_AH_N_T_S
31319,ER_T_S
31320,D_OW_B_R_IY_NG_G_AH
31321,S_EH_G_R_AH_G_EY_T_IH_NG
31322,B_AA_R_B_EH_T
31323,L_AE_M_P_OW
31324,G_AH_L_AA_N_OW_Z
31325,S_ER_V_EY_IH_NG
31326,F_IY_L_IH_NG
31327,HH_ER_N
31328,IH_N_V_EY_D_IH_D
31329,F_UH_T_HH_IH_L_Z
31330,P_L_IY_Z
31331,B_R_AE_T_AH_N
31332,M_IH_N_IY_S_K_ER_T
31333,B_IH_K_N_ER
31334,AE_M_K_AE_S_T
31335,D_AW_N_IY
31336,S_P_AA_R_K_AH_L
31337,HH_AE_N_D_B_AE_G_Z
31338,M_AH_D_AE_L_AH_T_IY_Z
31339,M_EY_T_R_IH_K_S
31340,S_ER_K_AH_M_S_T_AE_N_S
31341,AH_L_AA_M_IY_OW
31342,K_W_IY_N_Z_W_EY
31343,W_IH_L_AH_P_AH_Z
31344,S_AE_S_M_AH_N
31345,B_AA_N_IH_F_IY_L_D
31346,JH_AE_K_L_IH_N
31347,S_IH_NG_K_F_IY_L_D
31348,G_R_AE_V_IH_T_EY_T
31349,N_AH_P_AA_N_S_EH_T
31350,F_Y_UW_JH_IY
31351,P_EH_G_Z
31352,AO_R_TH
31353,L_EH_N_D_Z
31354,SH_AH_P
31355,R_AE_F_IH_L_G_EH_M
31356,B_EH_N_T_S_AH_N
31357,HH_ER_D_AH_L
31358,P_AH_T_AA_N
31359,F_L_IY_T_S
31360,B_L_AE_N_CH_EH_T
31361,G_AO_L_S_T_OW_N
31362,G_IH_L_ER_D
31363,V_IH_NG_K_AO_F_S_K_IY
31364,G_EH_R_IH_S
31365,S_K_ER_UW_P_S_K_IY
31366,V_AE_N_AE_L_S_T_IY_N
31367,L_AE_S_ER_S_AA_N_IH_K_S
31368,V_IY_AH
31369,G_R_AE_N_T_ER_Z
31370,G_L_AH_V
31371,AE_N_TH_IH_S
31372,V_AE_NG_G_IY
31373,V_EH_L_AA_R_D_OW
31374,K_R_AE_NG_K_SH_AE_F_T
31375,D_AH_M_EH_S_T_AH_K_EY_T_IH_NG
31376,AE_M_ER_T_AY_Z_IH_NG
31377,K_AA_R_AA_B_AA_L_OW
31378,L_AE_R_IH_S_AH_N
31379,S_AE_S_OW
31380,M_AA_R_IH_M_B_AH
31381,K_AW_M_AH_N
31382,K_L_AY_N_AH_D_IH_N_S_T
31383,B_AE_P_T_AH_S_T
31384,K_ER_N_EH_L_IY_AH
31385,M_AE_T_AH_K_S
31386,W_AA_L
31387,D_AY_G_R_EH_S_IH_NG
31388,S_AH_T_K_L_IH_F
31389,P_EH_R_IY_AH_D
31390,K_R_IH_S_AH_N_D
31391,S_EH_L_M_AH_N
31392,B_AA_S_T_AH_N
31393,B_L_AE_S_T_F_ER_N_AH_S
31394,Y_IH_R_Z
31395,AH_N_AH_L_AY_AH_N_AH_B_AH_L
31396,R_AW_N_D_HH_AW_S
31397,TH_AO_R_N_IY
31398,AW_T_L_AE_N_D_IH_SH
31399,IH_N_S_AY_Z_ER
31400,S_L_OW_P_IH_NG
31401,K_OW_N_AH_N
31402,R_OW_L_AH_N
31403,M_EH_R_T_AH_N_Z
31404,B_AY_ER_Z
31405,D_IH_L_Z
31406,F_L_AO_R
31407,R_IY_S_T_AH_B_L_IH_SH
31408,HH_EH_R_OW_Z
31409,M_AY_N_ER_Z
31410,K_AE_TH_L_IY_N
31411,S_T_AO_R_M_D
31412,D_AW_B_ER
31413,L_IH_F_T_AH_D
31414,K_R_IH_NG_G_L_IY
31415,HH_OW_L_TH_AH_S
31416,K_AH_N_S_P_AY_R_IH_NG
31417,HH_AH_S_IH_D
31418,S_W_EH_T
31419,L_AY_K_T_ER
31420,M_EH_D_K_AE_F
31421,K_ER_B_IY
31422,P_AW
31423,M_AE_K_EY
31424,T_EY_T_S
31425,AH_T_AA_L
31426,N_UW
31427,D_AY_V_EH_S_T_IH_NG
31428,SH_AO_R
31429,T_OW_L_S_T_OY_Z
31430,D_EH_V_AH_L_Z
31431,L_UW_AH_L_IH_N
31432,P_Y_UH_R_AH_L_EY_T_ER_Z
31433,N_AY_S
31434,G_R_AE_N_D_P_EH_R_AH_N_T_S
31435,K_OW_HH_IY
31436,D_UW_D_IY
31437,AH_N_P_R_IH_N_S_AH_L_AH_D
31438,K_AA_N_JH_AH_L_OW_S_IY
31439,Y_UW_R_OW_D_AA_L_ER_Z
31440,EH_D_R_IH_K
31441,P_AA_P_IY_L
31442,K_AE_T_AH_T_AA_N_IH_K
31443,CH_UW_ER
31444,B_R_AH_SH_F_AY_R_Z
31445,EH_R_F_EH_R_Z
31446,W_IY_N_IH_K
31447,W_AE_K
31448,B_EH_K_AH_N_D
31449,S_ER_M_AH_N
31450,G_IH_G_AH_L_IH_NG
31451,M_AO_R_F_IH_NG
31452,IH_L_IH_N_OY_Z_IH_Z
31453,P_R_AW_L_K_S
31454,S_ER_V_ER_Z
31455,G_L_IH_N_IH_S
31456,L_IH_T_IH_JH_AH_S
31457,P_AY_L_D
31458,D_AH_M_F_AW_N_D
31459,M_EY_Z
31460,F_L_AA_G_IH_NG
31461,S_AY_Z_AH_B_AH_L
31462,K_AE_T_AH_G_ER_AY_Z_D
31463,B_AH_N_D_AH
31464,Z_IH_V_IH_T_S_K_IY
31465,AA_T_ER
31466,AH_N_D_ER_P_ER_F_AO_R_M_AH_N_S
31467,IH_K_S_T_OW_L_D
31468,SH_UW_T_S
31469,R_UW_JH_IH_R_IY
31470,W_IH_N_D_SH_IY_L_D
31471,M_AA_N_R_OW_Z
31472,S_T_AA_R_K_AH_V_IH_CH
31473,CH_IH_L_K_AH_T
31474,R_AH_S_K
31475,M_EY_ER
31476,K_ER_N_Z
31477,W_EH_R
31478,F_R_IY_M_EY_Z_AH_N_R_IY
31479,HH_ER_T_AH
31480,S_T_R_IY_T_IY
31481,K_AA_R
31482,N_OW_V_AH_M
31483,T_R_AE_N_S_F_ER_M_EY_SH_AH_N_Z
31484,K_AA_L_V_ER
31485,D_AH_N_D_AH_N
31486,S_IH_L_IH_K_AA_N
31487,T_AE_M_P_AE_K_S
31488,R_AE_P_IH_NG
31489,D_IH_B_IH_R
31490,SH_AE_T_S
31491,JH_EH_N_IH_S_K_OW
31492,R_AH_S_AH_M
31493,HH_AY_K_S
31494,T_W_IH_T_ER
31495,B_R_AE_NG_K
31496,HH_AA_D_ER
31497,T_IY_M
31498,F_AY_ER_S_AY_N_Z
31499,W_IH_T_AH_L_S_IY
31500,AH_L_DH_ER
31501,JH_EH_R_IY_AE_T_R_IH_K_S
31502,IH_R_OW_D_IH_D
31503,AE_N_T_IY_B_AY_AA_T_IH_K_S
31504,S_T_IH_K_S
31505,B_IY_T_S
31506,K_AH_N_T_R_AE_K_CH_UW_AH_L
31507,IY_L_Z
31508,N_OW_L_T_IH_NG
31509,EY_K_S_L_AH_K_L_AH_P_AH_L
31510,AA_N_CH_IY_R_AH
31511,K_AA_N_S_T_AH_N_T
31512,N_AA_N_K_AH_N_F_AO_R_M_AH_S_T_S
31513,AW_T_S_M_AA_R_T_IH_NG
31514,IH_M_P_IH_SH
31515,AO_D_R_IY
31516,T_AO_R_AH_K
31517,M_Y_UW_N_CH_AH_N
31518,L_AA_T_AA_N_Z
31519,P_L_EY_AO_F
31520,AH_W_EY
31521,S_AE_N_D_AH_M
31522,M_EY_NG_AH_N
31523,M_AH_N_AA_P_AH_L_IH_Z_EY_SH_AH_N
31524,IH_D_IH_SH_AH_N
31525,EY_AH_N
31526,AA_P_S_AA_L
31527,D_IH_ZH_AH_S_IH_Z
31528,R_OW_M_AE_N_S
31529,AY_D_EH_N_T_AH_F_AY_ER
31530,K_IY_Z
31531,HH_AA_R_S_T_S
31532,JH_EY_M_ER_S_AH_N
31533,W_ER_K_T
31534,K_AA_R_AA_N_AH
31535,P_R_AA_S_P_ER_D
31536,K_AA_CH_AH_N
31537,F_UW_D_S_T_AH_F_S
31538,F_AA_R_M_AH_K_AA_L_AH_JH_IY
31539,G_R_AA_F_IY_OW
31540,D_IH_R_EY_L_D
31541,IH_V_AE_N_JH_AH_L_IH_S_T_IH_K
31542,HH_IH_N_IH_N_K_AE_M_P
31543,IH_V_AH_N_AO_V
31544,S_EH_D_OW_N_AH
31545,D_IH_V_AA_L_V_D
31546,L_AH_T_W_AY_L_ER
31547,K_AA_L_ER_D
31548,S_IH_T_K_AA_M
31549,L_AE_N_D_Z
31550,N_AA_T_S
31551,K_AH_S_EH_L_AH
31552,D_EH_K_AH_D_AH_N_T_S
31553,G_OW_L_D_F_IH_NG_ER
31554,K_R_AH_S
31555,F_AY_B_ER
31556,W_AY_SH
31557,F_OW_L_IY_EY_T
31558,L_AA_M_AO_R_T
31559,V_IY_OW_L_AA_N_T_IY
31560,EH_K_S_K_R_UW_S_IY_EY_T_IH_NG
31561,K_L_EH_R_AH_N_S
31562,S_ER_IY_N_CH_IY_AA_N_IY
31563,D_IH_T_EY_L_ER
31564,S_V_EH_N_S_K_AH
31565,D_EH_G_L_ER
31566,S_OW_SH_IY
31567,B_UW_S_AH_L_AA_K_IY
31568,G_ER_EH_R_AH
31569,S_IH_L_IY_AH_M
31570,R_EH_V_AH_L_ER
31571,P_R_AA_S_T_AH_T_UW_T
31572,D_OW_N_AH_P_R_IY_AH
31573,M_AY_K_R_AA_M_AH_T_ER_Z
31574,T_AA_D
31575,F_OY
31576,N_IH_T_Z_AH
31577,L_AY_M_S_T_OW_N
31578,P_IY_T_S_EH_R_IY_AH
31579,AA_R_EH_N_D
31580,L_EH_B_R_AH_N
31581,N_AA_R_S_IH_S_AH_S
31582,K_AA_K_L_ER
31583,K_AH_N_K_IY
31584,P_AH_L_IH_T_IH_K_L_IY
31585,F_AA_R_W_EH_S_T
31586,OW_V_ER_S_T_EY_T_M_AH_N_T
31587,S_T_AA_R_T_S
31588,N_EY_B_ER_IH_NG
31589,W_AO_R_IY_ER_Z
31590,R_IY_S_P_OW_L_IY
31591,M_AH_G_AE
31592,AE_B_D_OW
31593,M_IH_N_S_T_AA_R
31594,D_IH_M_P_AH_L_Z
31595,K_ER_AH_DH_ER_Z
31596,S_T_AO_R_T_S
31597,N_AO_M_AH_N
31598,AH_B_EY_T
31599,B_AH_N_EH_S_T_OW_Z
31600,P_EY_S_M_EY_K_ER_Z
31601,B_IH_Z
31602,IH_N_TH_UW_S
31603,HH_AY_W_EY_Z
31604,F_AO_S_T_AH_S
31605,EH_F_R_AH_N
31606,HH_EH_F_T_IY
31607,P_R_IH_N_S_AH_P_AH_L
31608,B_EY_Z
31609,S_K_R_IY_N_P_L_EY
31610,M_AH_CH_AA_D_OW
31611,P_EH_L_ER_IY_T_OW
31612,V_IY_G_L_IY_OW_T_IY
31613,K_AH_L_P_EH_P_ER
31614,F_AO_R_T_N_AY_T_S
31615,D_IH_S_AA_R_M_AH_N_IY
31616,JH_ER_M_AH_N_D
31617,S_P_EH_S_ER_D
31618,W_ER_M_ER
31619,K_AO_R_D_IH_S
31620,T_OW_T_AH_L_IY
31621,M_AH_K_Y_UW_N
31622,HH_AE_JH_AH_L_IH_N
31623,D_IH_T_IH_R_IY_ER_EY_SH_AH_N
31624,D_AO_L
31625,W_EH_L_IH_NG
31626,B_R_EY_K_TH_R_UW
31627,L_AO_R_IY
31628,F_OY
31629,K_AO_N_Z
31630,T_R_IY_N
31631,G_AA_B_R_IY_EH_L_AH
31632,S_AO_S_AH_Z
31633,L_IY_D_IY
31634,M_AA_T_AA_L_AH_Z
31635,B_AH_D_Z
31636,K_L_AE_P_ER_IH_K
31637,Y_UW_N_AH_V_IY_S_AH
31638,D_OW_M_AE_N_S_K_IY
31639,EH_L_ER_Z
31640,F_EH_M
31641,M_AE_NG_K_S
31642,K_ER_IY_D
31643,AA_R_AH_V_IH_N_D
31644,F_IY_N_AH
31645,R_AY_N_HH_AY_M_ER
31646,T_W_N_N_SH_AY_N_Z
31647,K_AA_R_B_AA_N_IH_K
31648,N_AA_N_IH_K_AA_N_AH_M_IH_K
31649,IH_L_EH_K_T_S
31650,G_AY_JH_IY
31651,P_UH_S_IY_Z
31652,AH_N_T_AE_NG_G_AH_L
31653,K_IH_D_N_AE_P_IH_NG_Z
31654,P_L_AE_T_S_B_ER_G
31655,S_UW_T_AH_B_L_IY
31656,N_AY_T_HH_UH_D
31657,HH_EY_T_AH_L_ER
31658,AA_R_G_AH_S
31659,W_AO_L_IH_T
31660,K_L_AA_G
31661,IH_N_S_IY_T_M_AH_N_T_S
31662,K_AH_P_AA_Z_IY
31663,K_IH_P
31664,HH_ER_K
31665,N_UW_M_AY_ER
31666,Y_AA_N
31667,G_AO_R_D_IH_L_OW
31668,IH_N_D_IY_Z
31669,JH_IH_N_T_ER
31670,HH_EY_Z
31671,B_R_UH_K_N_ER_Z
31672,EY_Z_AH_K_IY_L
31673,AE_P_AH_L_M_AA_R_D
31674,P_R_AH_P_R_AY_AH_T_EH_R_IY_Z
31675,D_IH_L_D_OW_Z
31676,N_IH_K_OW_L_IY
31677,D_ER_K_IH_N
31678,D_AO_R_OW
31679,M_OY_S_T
31680,K_EH_R_Z
31681,EY_V_ER_Z
31682,P_EY_SH_AH_N_T_L_IY
31683,D_AY_G_R_EH_S_T
31684,M_AH_G_IY
31685,P_AA_P_Y_UW_L_Y_UW_S_K_IY
31686,K_AE_NG_K_ER_Z
31687,L_AE_CH_ER
31688,AW_T_F_IH_T_IH_NG
31689,HH_AA_R_N_IH_JH
31690,L_EH_K_S_P_R_EH_S
31691,T_AA_S_T_IH_N_S_AH_N
31692,M_ER_G_AH_N
31693,P_IH_T_K_AA_K
31694,M_AH_K_N_EH_R_IY
31695,F_AO_R_S
31696,B_AA_R_K_AH_M
31697,K_AW_T_OW
31698,L_AY_F_T_AY_M_Z
31699,R_IY_D_IY
31700,F_IH_D_IH_N_AH_Z
31701,L_AE_F_IH_NG_HH_AW_S
31702,B_OW_N_ER
31703,B_UH_K_M_OW_B_IY_L
31704,L_AA_K_N_IY_Z
31705,G_AE_B_EY
31706,F_AH_L_AA_S_AH_F_ER
31707,IH_N_T_AH_G_R_IH_L_AH_N
31708,M_IH_CH_IY
31709,D_IH_S_T_R_AH_B_Y_UW_T_IH_NG
31710,S_IH_N_IY_D
31711,R_EH_S_AH_T_AH_L_Z
31712,R_AA_Z
31713,P_R_OW_V_AH_N_T
31714,B_AH_L_IH_JH_ER_AH_N_S
31715,AE_N_TH_IY_AH
31716,W_AA_T_AA_N_AA_B_EY
31717,S_UW_P_IH_R_IY_ER_Z
31718,UW_L_IY_AA_N_OW
31719,SH_M_IH_T_Z_ER
31720,N_AH_G_OW_SH_IY_EY_T_S
31721,F_AO_R_T_AH_F_AY_ER_Z
31722,L_AE_N_D_IH_D
31723,UW_Z
31724,D_IH_P_EH_N_D_AH_N_S_IY
31725,R_AH_S
31726,B_AA_N_Z_OW
31727,G_AA_D_Z_IY
31728,T_EH_M_P_R_AH_M_EH_N_T_S
31729,AY_V_Z
31730,M_AH_K_M_IH_L_ER
31731,SH_ER_L_AA_K_S
31732,D_EH_HH_AA_N
31733,IY_L_IY_AA_N_OW
31734,SH_OW_K_OW
31735,AA_S_B_ER_N
31736,R_IH_D_UW_S_T
31737,W_IH_NG_K_S
31738,P_EH_SH
31739,JH_AH_S_T_IY_N
31740,M_EH_R_AH_B_UW
31741,F_IH_Z_IH_K_AH_L
31742,HH_EH_R_IH_M_AH_N
31743,T_IH_T_F_ER_T_AE_T
31744,EH_S_P_AH_Z_EH_TH
31745,D_EH_F_K_AH_N
31746,S_T_AY_L_Z
31747,P_R_AH_T_EH_K_SH_AH_N_AH_S_T
31748,S_T_R_IY_B
31749,P_IH_R_AA_K_S_IY_N
31750,K_AH_N_T_IH_N_Y_UW_AH_S_L_IY
31751,V_IH_S_SH_ER_AH_L_IY
31752,S_IH_N_IH_K_S
31753,IH_N_D_AH_S_T_R_IY_AH_L_AY_Z_D
31754,B_EH_S_T
31755,R_EH_K_AH_N
31756,B_R_UW_T_AH_L_AY_Z_D
31757,L_IY_G_Z
31758,HH_EH_K_T_ER_IH_NG
31759,EH_S_K_Y_UW
31760,F_IY_M_EY_L
31761,S_T_AA_R_T_L_IH_NG_L_IY
31762,AH_N_T_ER_M_AH_N
31763,G_ER_G_R_UW_D
31764,F_UW_L_P_R_UW_F
31765,R_IY_S_AY_K_AH_L_D
31766,D_IH_S_AH_L_UW_SH_AH_N
31767,EH_JH_W_EY_Z
31768,M_AA_D
31769,S_N_IH_F_IY_ER
31770,F_IH_NG_K_AH_L
31771,M_AH_D_Z
31772,HH_AE_M_B_R_IH_K
31773,T_AE_Z_AH_M
31774,AE_F_R_AH_D_AY_T_IY_Z
31775,IH_M_ER_S
31776,AH_N_D_ER_N_IY_TH
31777,D_IH_S_P_EH_R_D
31778,L_AE_M_B_R_OW_S
31779,L_AY_AH_N
31780,B_IH_V_AA_R_D
31781,SH_IY_L_IY
31782,R_IY_AH_F_ER_M_D
31783,L_OW_B_AH_L
31784,HH_AA_B_S_AH_N_Z
31785,P_IH_N_P_OY_N_T_IH_D
31786,F_IH_L_ER
31787,G_EY_L_ER_D
31788,S_T_IY_L_M_AH_N
31789,R_OW_M_S_B_ER_G
31790,OW_M_AO_R_IY
31791,S_IH_M_P_AH_TH_AY_Z
31792,D_AY_AH_T_R_AY_B_Z
31793,S_ER_JH_IH_Z
31794,CH_IH_S_AH_L_ER
31795,N_IH_R_IY_K_OW
31796,K_EH_T_OW
31797,S_K_AA_R_S_EH_L_AH
31798,K_UW_P_ER_M_IH_TH
31799,OW_L_N_IY
31800,ER_AW_S_AH_L
31801,AE_L_K_IY_N_Z
31802,W_EY_S_T_L_AH_N_D
31803,AY_K_M_AH_N
31804,W_EH_R_EH_V_ER
31805,HH_AH_K_S
31806,R_IH_NG
31807,AE_JH_ER_AE_T_AH_M
31808,N_OW_B_IH_S
31809,CH_AH_P
31810,F_AY_ER_M_IH_N
31811,T_EY_Z_ER
31812,D_EH_L_Z_AH_L
31813,M_IY_T
31814,OW_D_AW_ER_T_IY
31815,S_F_AO_R_Z_AH
31816,EH_N_L_AA_R_JH_IH_Z
31817,AE_NG_G_IH_V_AY_N
31818,S_P_IH_V_AH_K
31819,B_AE_K_L_IH_S_T
31820,HH_OW_M_AH
31821,K_R_OW_SH_EY_T_IH_NG
31822,IH_N_IH_K_W_AH_T_IY
31823,K_AA_N_D_R_AH_N
31824,G_IY_TH
31825,S_AH_K
31826,G_R_EY_V_ER
31827,G_R_UW_AH_L
31828,D_AA_N_AH_L_D_S_AH_N_Z
31829,AA_M_AO_R_OW_S_IY
31830,AA_L_AH_K_S_AH_N
31831,TH_ER_T_IY_N_TH_S
31832,F_EY_Z
31833,W_AA_S_AH_CH
31834,Y_AA_R_B_ER
31835,V_R_AE_D_AH_N_B_ER_G
31836,L_EH_F_T_B_R_EY_S
31837,R_OY_EH_K_S
31838,AA_K_ER_Z
31839,P_R_AY_M_EH_R_IH_K_AH
31840,S_AH_K_S_EH_S_F_AH_L_IY
31841,AH_N_T_R_AH_D_IH_SH_AH_N_AH_L
31842,AA_M_AA_Z_EH_Z
31843,K_AH_L_AA_R_IH_K
31844,OW_D_AH
31845,Y_ER_N
31846,S_UW_L_IH_K
31847,EH_R_V_IY_AH_N
31848,JH_EY_V_AH
31849,F_R_AE_S_K_OW
31850,P_AA_L_M_IH_R_IY
31851,T_EY_B_ER
31852,S_AY_Z_AH_B_AH_L
31853,AE_P_AH_L_G_AA_N_TH_R
31854,AO_F_L_AY_N
31855,N_EY_B_ER_HH_UH_D
31856,S_P_ER_N_D
31857,D_AY_P_ER_Z
31858,B_IH_G_B_IY
31859,S_T_AO_R_IY_Z
31860,B_AA_S_EY_Y_EH_V
31861,W_AO_D_L_IH_NG_T_AH_N
31862,R_AA_P_S
31863,F_AW_L_ER_Z
31864,EH_G_AH_L_S_T_AH_N
31865,B_EY_Z_L_IY
31866,B_L_EH_R
31867,K_L_AO_R_D_EY_N
31868,AO_D_R_IY
31869,K_R_EH_M_P_L_ER
31870,AH_L_M_ER
31871,N_AY_F_AH_D_AY_P_IY_N
31872,W_IY_N_S_IH_K
31873,B_OW_S_AH_N
31874,P_AO_R_T_AH
31875,IH_N_V_AY_R_AA_N_IH_K
31876,G_R_EH_B
31877,AA_M_N_IH_B_UH_K
31878,R_IY_F_OW_K_AH_S_IH_Z
31879,AA_D_UW_CH_IY
31880,F_IY_K_AH_L
31881,F_L_AH_K_CH_UW_EY_SH_AH_N
31882,N_EH_T_AH_L_T_AH_N_Z
31883,V_AE_N_AH_K_AH_N
31884,K_AA_R_N_ER
31885,D_EH_B_R_IH_S_AH_N
31886,R_IH_K_W_EH_S_T_IH_NG
31887,R_IY_S_IY_D_IH_D
31888,B_UH_L_HH_AO_R_N
31889,L_AH_HH_EY
31890,AO_L_B_IH_N
31891,P_UW_R_AH_S_T
31892,D_IY_G_AH_L
31893,K_AA_P_ER_HH_EH_D_Z
31894,M_AH_K_L_AO_R_IY
31895,M_AO_R_T_IY
31896,F_UH_T_S_T_EH_P_S
31897,S_T_OW_P_AH
31898,V_EY_L_AH_N_Z
31899,S_ER_V_AH_N
31900,OW_G_AH_L_Z
